ID,dataset,SEXISM,text,gpt-4o-mini,gpt-4-0125-preview,gpt-3.5-turbo-0125,gemini-1.5-flash
1248,en_dataset,0,@user uni faggot,,,,
1249,en_dataset,0,get see retard tonight ,,,,
1250,en_dataset,0,@user know aint talmbout spic @url,,,,
1251,en_dataset,0,@user well leftist terrorist would learn behave white terrorism issue,,,,
1252,en_dataset,1,@user @user @user hahaha fucking cunt... know what's worse. joking terribl @url,,,,
1253,en_dataset,0,@user @user @user c'est amusant cette remarque parce que justement les migrants ceux qu'o @url,,,,
1254,en_dataset,0,right synagogues fault arming place worship guards. u retarded? @url,,,,
1255,en_dataset,0,@user @user wtf ching chong tagged i-,,,,
1256,en_dataset,0,thread called spic kissed cousin  @url,,,,
1257,en_dataset,0,@user @user anime ching chong,,,,
1258,en_dataset,0,2018 know people sitting jail right weed. shit breaks heart. shithole country.,,,,
1259,en_dataset,0,require certain level nigger @url,,,,
1260,en_dataset,0,@user @user @user @user kevin looks like twat ,,,,
1261,en_dataset,0,@user spic speak see?,,,,
1262,en_dataset,0,@user tell mongol stick donkeys summon lion's,,,,
1263,en_dataset,0,white gringxs like saying office bad better calling spic :,,,,
1264,en_dataset,0,3. food bank director separated requests 2 stacks: locals &amp; immigrants. church respond? 1 @url,,,,
1265,en_dataset,0,@user said chinaman,,,,
1266,en_dataset,0,kinda wish retarded,,,,
1267,en_dataset,0,@user decided race indians carry caucasoid australoid mongoloid races intermedi @url,0.0,,,
1268,en_dataset,0,max meeting spider dyke today!!,,,,
1269,en_dataset,0,@user thanks retard ,,,,
1270,en_dataset,0,@user interestingly vanessa beeley mostly re-tweets vanessa beeley like narcissistic conspiracy theoris @url,,,,
1271,en_dataset,0,rappers say faggot&gt;&gt;,,,,
1272,en_dataset,0,ucla library girl really made point said ching chong ling long ting tong,,,,
1273,en_dataset,1,golden retrievers smpr ta parse mongol @url,,,,
1274,en_dataset,1,i'm getting fucking fat joke !! nothing cos lazy cunt,,,,
1275,en_dataset,0,remember drink + gamble responsibly otherwise end like twat gn @url,,,,
1276,en_dataset,0,lily really best dyke ever,,,,
1277,en_dataset,0,10 minutes faggot,0.0,,,
1278,en_dataset,0,two types chinaman bowlers. one kuldeep rest others. kuldeep miles ahead others,0.0,,,
1279,en_dataset,0,@user everyone means say okay white,,,,
1280,en_dataset,0,karma fucking cunt ever fucking forget that.,,,,
1281,en_dataset,0,here's ur question faggot  - another faggot _ isnt fucking question faggot @url,,,,
1282,en_dataset,1,@user @user @user 2 price 1 guaranteed less 4 accounts feminazi @url,,,,
1283,en_dataset,0,panic attack imagining buying red dead redemption release day soon retarded tu @url,,,,
1284,en_dataset,0,@user twat ,,,,
1285,en_dataset,0,@user wish well twat!,,,,
1286,en_dataset,0,@user hey faggot :),,,,
1287,en_dataset,0,libye: plus de 100 morts dans le naufrage de deux bateaux de migrants @url,,,,
1288,en_dataset,0,would like see certain unification eastern world mongoloid races people european eastern rac @url,,,,
1289,en_dataset,0,@user literally 5 minutes vote twat farage said good morning britain 350million thing lie.,,,,
1290,en_dataset,1,still twat gotta give ratings @url,,,,
1291,en_dataset,0,believe obligation stand immigrants state. -@user #ilgovforum,,,,
1292,en_dataset,1,we're fucked terrorist loving cunt gets power @url,,,,
1293,en_dataset,0,@user actively enjoy dim witted mongoloid?,,,,
1294,en_dataset,0,dis dyke finna get brutalized,,,,
1295,en_dataset,0,ngl never laughed hard random ching chong video depicting unfortunate events. wait it. @url,,,,
1296,en_dataset,0,@user @user @user answer question home u spic,,,,
1297,en_dataset,0,@user die nigger,,,,
1298,en_dataset,0,regular show season 4 final nutshellnmordecai swatted stood date nthomas retarded npops gets @url,,,,
1299,en_dataset,1,orchestrated feminazis! christine ford feminazi lawyer mx katz ranking feminazi @user @url,,,,
1300,en_dataset,0,@user i'd cover face retarded tweet like that.,,,,
1301,en_dataset,0,christine concert dyke party mostly um,,,,
1302,en_dataset,0,chinaman issue dude. i'm talking drawing line sand dude. across line yo @url,,,,
1303,en_dataset,0,@user dont mean like liver dysfunction yellownlike chinaman yellow,,,,
1304,en_dataset,0,@user lol speak hazara(mongol) people nothing ethnic afghans (nor genetical @url,,,,
1305,en_dataset,1,@user @user @user coming militant feminazi...,,,,
1306,en_dataset,0,@user @user know borzoi chinaman right?,,,,
1307,en_dataset,0,know negro tight leash. hes hoping score coon points maga gets busted. @url,,,,
1308,en_dataset,0,@user @user tricked saying spic,,,,
1309,en_dataset,0,&gt;orders ching chongn2018-10-25 12:49belgium item held customs awaiting presentation customs commissione @url,,,,
1310,en_dataset,0,#nyc #newyork #newyorkcity #art #artist #gay #faggot #pouredpaint #acrylicpainting #acrylicpouring #queer #dark @user n @url,,,,
1311,en_dataset,0,trump's shithole countries! let's put armed guards build wall every zip code america shal @url,,,,
1312,en_dataset,0,@user calm doon soup taker could eat apple letter box,,,,
1313,en_dataset,0,imagine getting jumped chinese mafia one yells ching chong @url,,,,
1314,en_dataset,0,@user @user @user @user @user us shithole world ignorant people ar @url,,,,
1315,en_dataset,0,omg best #indian ever eaten. amazing. #sizzlerwatford #lovemyfood #foodcoma #spic #lush @user new shapla tandoor @url,,,,
1316,en_dataset,0,@user say what? refugee? mexican? shithole country? (debatable now) ms-13?,,,,
1317,en_dataset,0,@user coats. go back come from.,,,,
1318,en_dataset,0,neophyte nigger: nonsupervisory yet roving,,,,
1319,en_dataset,0,keep getting different signs different ways &amp; like god looking like wow.. send another one bitch retarded,,,,
1320,en_dataset,0,time bloody drive swansea tho faggot,,,,
1321,en_dataset,1,thierry henry john terry... ask he's massive fucking cunt @url,,,,
1322,en_dataset,0,@user woke nigger,,,,
1323,en_dataset,0,speaking xbox live really got called spic last week i'm still flabbergasted,,,,
1324,en_dataset,0,@user tea retarded,,,,
1325,en_dataset,0,im ultimate spic grew little village beaner ass ranch drug lord abuelo ik gangb @url,,,,
1326,en_dataset,0,@user wanna see ur retarded dog,,,,
1327,en_dataset,0,dumb faggot brokfool pretends get hit wagers he's gonna lose lmao,,,,
1328,en_dataset,0,@user @user jesus teacher must mongy,,,,
1329,en_dataset,0,democrats choose put illegal aliens,,,,
1330,en_dataset,0,big 37-20 oof @user faggot @url,,,,
1331,en_dataset,0,nowt worse buying pizza tastse like stale pisssy fart twat,,,,
1332,en_dataset,0,awe.. retarded @url,,,,
1333,en_dataset,0,flying faggot @url,,,,
1334,en_dataset,0,@user anna got clue whats going mongy scouse bird love island asking yer @url,,,,
1335,en_dataset,0,@user one shithole countries right?,,,,
1336,en_dataset,0,similarly white supremacists saying okay white making innocent statement white people @url,,,,
1337,en_dataset,0,@user ching chong racist... im even asian racist also dumb,,,,
1338,en_dataset,0,@user watching 'negro orfeu' (black orpheus',,,,
1339,en_dataset,0,supposed deter giving one lmfaoo....and @user nigger capitalizing sentence using @url,,,,
1340,en_dataset,1,anyone getting pissed man u fans one tweet need stand down. one stupid twat looking fame. @url,,,,
1341,en_dataset,0,@user cal: see shithole countries running ruled demonrats! immigrants soon de @url,,,,
1342,en_dataset,0,@user fucking retard,,,,
1343,en_dataset,0,@user similarly: give straight people unilateral permission say traumatizing words like faggot @url,,,,
1344,en_dataset,0,yale study undocumented immigrants - truth!,,,,
1345,en_dataset,0,@user il va emmener quelques migrants avec lui ?,,,,
1346,en_dataset,0,@user sure spic span,,,,
1347,en_dataset,0,@user @user yep biased twatter turds got 12 calling white female muslim convert bint.,,,,
1348,en_dataset,0,@user @user  irony unwashed crltc fans calling anyone soup taker remember @url,,,,
1349,en_dataset,1,@user oh shit bad nosy bitch. gmshahs nah think twatnnyou're literally harm,,,,
1350,en_dataset,0,liked @user video @url javed akhtar- intellectual terrorism punctured - aaj ki taza khabar,,,,
1351,en_dataset,0,@user yea they've played ass off. can't win sec full retard qb,,,,
1352,en_dataset,0,@user @user open mongol,,,,
1353,en_dataset,0,@user maybe listen thy light one actually cares retarded opinions. @url,,,,
1354,en_dataset,0,time flies faggot,,,,
1355,en_dataset,0,oh nvm even respond tweet obviously half retarded @url,,,,
1356,en_dataset,0,like retweet comment instead replying it. quit faggot fucking reply next @url,,,,
1357,en_dataset,0,@user tories turned country third world shithole rich getting richer &amp; poor @url,,,,
1358,en_dataset,0,unrestricted immigration people coming soon turn country shithole left @url,,,,
1359,en_dataset,0,use word retarded derogatory sense piece shit lol,,,,
1360,en_dataset,0,@user faggot,,,,
1361,en_dataset,0,@user @user @user leftist fanatics ... antifa another terrorist organization.,,,,
1362,en_dataset,0,little suspicious able catch hapless rube one day?,,,,
1363,en_dataset,0,fucking show must go twat.,,,,
1364,en_dataset,0,sarah silverman ... gone ... full left wing retard intelligence pussy hat wearing godless hate anything tr @url,,,,
1365,en_dataset,0,looking reputable charities organizations donate towards refugees children. please send links.,,,,
1366,en_dataset,0,@user retard even know uses liberal arguments lmao,,,,
1367,en_dataset,0,evolved monkeys ....why decide stay monkeys......nare retarded mofos @url,,,,
1368,en_dataset,0,les #migrants traversent la mer et trouvent les aides sociales,,,,
1369,en_dataset,1,@user cheap cunt,,,,
1370,en_dataset,0,@user mongy little twats bucket hats pretty green lap though. idiots.,,,,
1371,en_dataset,0,fuck world fuck huge titted mongoloid @url,,,,
1372,en_dataset,1,fucking cunt,,,,
1373,en_dataset,0,@user dumbass would literally called spic everytime blinked ,,,,
1374,en_dataset,0,@user chinaman wetback? looks like combo me.,,,,
1375,en_dataset,0,hate word dyke much holy fuck,,,,
1376,en_dataset,0,@user @user dirty raghead.,,,,
1377,en_dataset,1,@user pub ya boring cunt! lighten mate,,,,
1378,en_dataset,1,dave roberts literally lost game retarded bullpen moves,,,,
1379,en_dataset,0,@user causal spooky retard ,,,,
1380,en_dataset,0,@user -time move russia- constantly confusing usa shithole gas station kl @url,,,,
1381,en_dataset,0,#soberanalysis nshould viralnmsm gone full retard. @url,,,,
1382,en_dataset,0,according people leftist persuasion mongol invasion china simply misunderstood; rea @url,,,,
1383,en_dataset,0,thinking put nigger @url,,,,
1384,en_dataset,0,like @user passengers tonight kept saying faggot/fag/queers even aske @url,,,,
1385,en_dataset,0,haha cunt paid talk shit let moment #dicksucker @url,,,,
1386,en_dataset,0,@user elitist. bet immigrants would rather sell drugs.,,,,
1387,en_dataset,0,take away passport plus want see get plane shithole country @url,,,,
1388,en_dataset,0,@user @user laymen:nnbeing shithole country rife violence crime corruption @url,,,,
1389,en_dataset,0,@user @user @user well agree mary. tweet joke. stephen twat @url,,,,
1390,en_dataset,0,@user @user @user @user @user called raghead first. @url,,,,
1391,en_dataset,0,@user @user canelo still bounces big mongoloid,,,,
1392,en_dataset,0,@user stop faggot hate,,,,
1393,en_dataset,0,semi ching chong song like @url,,,,
1394,en_dataset,0,@user bro u fucking retard u actually think u better viewers twitch bro......get,,,,
1395,en_dataset,0,@user @user @user @user statesboro shithole twice big boo @url,,,,1.0
1396,en_dataset,0,@user okay ching chong,,,,
1397,en_dataset,0,dis dyke finna get humped,,,,
1398,en_dataset,0,@user @user @user ok retard,0.0,,,
1399,en_dataset,0,@user @user whichever one shot bodies bad books. getting pure mongy tweets,,,,
1400,en_dataset,0,@user ching chong lookin ass,,,,
1401,en_dataset,1,women twitter really retard pack @url,,,,
1402,en_dataset,0,retarded looking disturbed lunatic.nthrow ocean brick tied ankle. nnfood fis @url,,,,
1403,en_dataset,1,@user @user @user great goal. going anyway twat..,,,,
1404,en_dataset,0,p.spic @url,,,,
1405,en_dataset,0,ready accept fate fucking cunt made way,,,,
1406,en_dataset,0,got emoted newgen reaper retard,,,,
1407,en_dataset,0,@user i'm surprised dems suggested make shithole countries us colonies @url,,,,
1408,en_dataset,0,@user fuck edrepresed cjkt biggs faggot,,,,
1409,en_dataset,0,that's exactly millions refuse travel us. included. i'd rather visit shithole country wher @url,,,,
1410,en_dataset,0,clearly seem listen wife all.nn'she's great listener take back twat.',,,,
1411,en_dataset,0,@user @user @user @user stop eating shit better health.n#mongol,,,,
1412,en_dataset,0,@user @user wow real. drivers issue. uber gets retarded time goes,,,,
1413,en_dataset,0,@user go back country! oh wait already there. country now!,0.0,,,
1414,en_dataset,0,@user boy gay retard ^ ~ kowalsaki anal ~,,,,
1415,en_dataset,0,watching charles twitch like taking care retarded child. ever let go hand gonn @url,,,,
1416,en_dataset,0,@user support sanctuary cities criminal illegal aliens credibility governor ameri @url,,,,
1417,en_dataset,0,invite someone home without knowing are. lettin illegal aliens vote ? @url,,,,
1418,en_dataset,0,u say ching chong looking chinese characters say ur racist u dumb fucking bitch ur racist.,,,,
1419,en_dataset,0,feminazi sluts prosecuted false accusations publicly defame @url,,,,
1420,en_dataset,0,uploaded new episode el niito negro de william blake #spreaker #blake #lectura #poema #poesia @url,,,,
1421,en_dataset,0,snapchat vid sneakers footwell mongy tunes background... #genderneutralbehaviour,,,,
1422,en_dataset,0,@user &amp; mongol go talk brick wall none give shit time greece grows backbone &amp; @url,,,,
1423,en_dataset,0,ice arrested immigrants came forward take undocumented children,,,,
1424,en_dataset,0,cleaned + airedthe apartment spic + span almost done withunpacking still laundry...,0.0,,,
1425,en_dataset,0,'sink swim' common phrase streets nairobi. work a** go back country.,,,,
1426,en_dataset,0,@user bitch ain't even muzzie u afghan terror camel,,,,
1427,en_dataset,0,#indianarmy #hinduforces.if hindus forces #kashmiripandit wouldnt refugees &amp; @url,,,,
1428,en_dataset,1,@user could care less little feminazi. screwed way top long trail discontent. @url,,,,
1429,en_dataset,0,@user @user people shithole countries come here? trump reporte @url,,,,
1430,en_dataset,1,@user one horrible fucking twat thing.,,,,
1431,en_dataset,0,accurate. thank u nigger twink @url,,,,
1432,en_dataset,0,@user @user something terrible happens president allowed comment anything else?nnstop retarded.,,,,
1433,en_dataset,0,suppose since oligarchy already made america shithole thing left contemplate @url,,,,
